D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_51_166.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_51_166.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_51_166.jpg, -0.3009756, 0, 0, 6.693439
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_51_270.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_51_270.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_51_270.jpg, -0.01270023, 0, 0, 6.623925
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_51_377.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_51_377.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_51_377.jpg, 0, 0, 0, 6.552824
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_51_478.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_51_478.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_51_478.jpg, 0, 0, 0, 6.484878
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_51_580.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_51_580.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_51_580.jpg, 0, 0, 0, 6.40434
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_51_687.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_51_687.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_51_687.jpg, 0, 0, 0, 6.337971
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_51_793.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_51_793.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_51_793.jpg, 0, 0, 0, 6.27227
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_51_896.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_51_896.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_51_896.jpg, 0, 0, 0, 6.207228
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_52_004.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_52_004.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_52_004.jpg, 0, 0, 0, 6.130038
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_52_107.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_52_107.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_52_107.jpg, 0, 0, 0, 6.066423
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_52_211.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_52_211.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_52_211.jpg, 0, 0, 0, 6.003447
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_52_317.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_52_317.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_52_317.jpg, 0, 0, 0, 5.941104
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_52_426.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_52_426.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_52_426.jpg, 0, 0, 0, 5.867117
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_52_530.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_52_530.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_52_530.jpg, 0, 0, 0, 5.806141
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_52_634.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_52_634.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_52_634.jpg, 0, 0, 0, 5.745779
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_52_735.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_52_735.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_52_735.jpg, 0, 0, 0, 5.686021
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_52_841.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_52_841.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_52_841.jpg, 0, 0, 0, 5.615103
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_52_943.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_52_943.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_52_943.jpg, 0, 0, 0, 5.556659
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_53_045.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_53_045.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_53_045.jpg, 0, 0, 0, 5.498798
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_53_149.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_53_149.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_53_149.jpg, -0.2434485, 0, 0, 5.428732
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_53_253.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_53_253.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_53_253.jpg, 0, 0, 0, 5.368897
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_53_356.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_53_356.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_53_356.jpg, 0, 0, 0, 5.312811
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_53_458.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_53_458.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_53_458.jpg, 0, 0, 0, 5.257444
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_53_562.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_53_562.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_53_562.jpg, 0, 0, 0, 5.191742
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_53_664.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_53_664.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_53_664.jpg, 0, 0, 0, 5.137595
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_53_768.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_53_768.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_53_768.jpg, 0, 0, 0, 5.083992
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_53_873.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_53_873.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_53_873.jpg, 0, 0, 0, 5.030926
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_53_978.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_53_978.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_53_978.jpg, 0, 0, 0, 4.978395
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_54_084.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_54_084.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_54_084.jpg, 0, 0, 0, 4.91605
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_54_185.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_54_185.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_54_185.jpg, 0, 0, 0, 4.864671
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_54_288.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_54_288.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_54_288.jpg, -0.065871, 0, 0, 4.813239
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_54_393.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_54_393.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_54_393.jpg, 0, 0, 0, 4.758408
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_54_502.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_54_502.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_54_502.jpg, 0, 0, 0, 4.698489
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_54_604.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_54_604.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_54_604.jpg, 0, 0, 0, 4.64931
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_54_708.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_54_708.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_54_708.jpg, 0, 0, 0, 4.60063
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_54_810.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_54_810.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_54_810.jpg, 0, 0, 0, 4.552439
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_54_912.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_54_912.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_54_912.jpg, 0, 0, 0, 4.504732
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_55_013.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_55_013.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_55_013.jpg, 0, 0.2733909, 0, 4.641867
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_55_116.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_55_116.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_55_116.jpg, 0, 0.5603637, 0, 5.134027
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_55_221.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_55_221.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_55_221.jpg, 0, 0.9257225, 0, 6.193224
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_55_322.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_55_322.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_55_322.jpg, 0, 1, 0, 7.33123
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_55_426.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_55_426.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_55_426.jpg, 0, 1, 0, 8.462693
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_55_526.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_55_526.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_55_526.jpg, 0, 1, 0, 9.58313
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_55_628.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_55_628.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_55_628.jpg, 0, 1, 0, 10.69256
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_55_729.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_55_729.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_55_729.jpg, 0, 1, 0, 11.62822
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_55_830.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_55_830.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_55_830.jpg, 0, 1, 0, 12.84544
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_55_932.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_55_932.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_55_932.jpg, 0, 1, 0, 13.88338
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_56_035.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_56_035.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_56_035.jpg, 0, 1, 0, 15.11004
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_56_141.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_56_141.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_56_141.jpg, 0, 0.6841269, 0, 16.1911
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_56_248.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_56_248.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_56_248.jpg, 0, 0.3863184, 0, 16.32494
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_56_351.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_56_351.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_56_351.jpg, 0, 0.3969691, 0, 16.92344
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_56_454.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_56_454.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_56_454.jpg, 0, 0.6846888, 0, 17.03272
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_56_555.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_56_555.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_56_555.jpg, 0, 0.9885228, 0, 18.19003
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_56_663.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_56_663.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_56_663.jpg, 0, 1, 0, 19.39429
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_56_765.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_56_765.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_56_765.jpg, -0.0638373, 1, 0, 20.28896
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_56_867.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_56_867.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_56_867.jpg, -0.004930209, 1, 0, 21.36117
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_56_972.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_56_972.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_56_972.jpg, 0, 1, 0, 22.30132
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_57_074.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_57_074.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_57_074.jpg, 0, 1, 0, 23.30831
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_57_180.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_57_180.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_57_180.jpg, 0, 1, 0, 24.46806
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_57_283.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_57_283.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_57_283.jpg, 0, 1, 0, 25.42691
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_57_386.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_57_386.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_57_386.jpg, 0, 1, 0, 26.37785
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_57_494.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_57_494.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_57_494.jpg, -0.0506097, 1, 0, 27.31842
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_57_598.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_57_598.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_57_598.jpg, 0, 1, 0, 28.23849
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_57_706.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_57_706.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_57_706.jpg, 0, 1, 0, 29.34372
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_57_806.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_57_806.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_57_806.jpg, 0, 1, 0, 30.18591
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_57_913.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_57_913.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_57_913.jpg, 0, 1, 0, 30.18995
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_58_016.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_58_016.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_58_016.jpg, 0, 1, 0, 30.18991
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_58_125.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_58_125.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_58_125.jpg, 0, 1, 0, 30.18995
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_58_227.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_58_227.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_58_227.jpg, 0, 1, 0, 30.18994
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_58_331.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_58_331.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_58_331.jpg, 0, 1, 0, 30.18992
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_58_434.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_58_434.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_58_434.jpg, 0, 1, 0, 30.18993
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_58_538.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_58_538.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_58_538.jpg, 0, 1, 0, 30.18996
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_58_639.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_58_639.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_58_639.jpg, 0, 1, 0, 30.18994
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_58_743.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_58_743.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_58_743.jpg, 0, 1, 0, 30.18993
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_58_848.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_58_848.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_58_848.jpg, -0.0262281, 1, 0, 30.18979
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_58_955.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_58_955.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_58_955.jpg, -0.230661, 1, 0, 30.17665
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_59_061.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_59_061.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_59_061.jpg, 0, 1, 0, 30.18948
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_59_165.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_59_165.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_59_165.jpg, 0, 1, 0, 30.18989
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_59_271.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_59_271.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_59_271.jpg, 0, 1, 0, 30.19
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_59_377.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_59_377.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_59_377.jpg, 0, 1, 0, 30.19002
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_59_480.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_59_480.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_59_480.jpg, 0, 1, 0, 30.19001
D:\Megha\SelfDrivingCar\Data\IMG\center_2023_07_08_14_37_59_582.jpg, D:\Megha\SelfDrivingCar\Data\IMG\left_2023_07_08_14_37_59_582.jpg, D:\Megha\SelfDrivingCar\Data\IMG\right_2023_07_08_14_37_59_582.jpg, 0, 1, 0, 30.19
